,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
116,0.8955246913580249,-3.4266142735344336e-19,0.0681446013632106,0.895,-0.006417364216641797,0.4900000000000001,0.0026248776449649307,0.032516431658298255,33.0,0.10185185185185185,53.87137931034484,0.8345,-0.06993794213201848,0.86,-0.041495933188090084,0.935,0.038832549784046155,0.9805,0.08944069563887941,0.07500000000000007,0.4900000000000001,0.07408783396400509,0.073462107818912,0.05045153177869227,0.0511653754029227,0.03500000000000003,0.038650120399036814,0.03311038037934446,0.08969337568371628,0.10583772062123764,0.28670593114390613,0.2633130681293256,0.7132940688560937,0.4022611691299077,0.4019463271350273,0.08589634995471054,0.25208541077610064,0.5384178735263032,0.3378615048089889,0.03662109375,0.146484375,0.3173828125,0.07811253030788778,0.33677090512404184,0.10927872038515526,0.47113943729447433,0.1226668815637923,0.5288605627055258,0.3100581322568353,0.8908575729001916,0.29025693349310633,0.386037227945748,0.4245227276971809,0.6370304684368872,1.0205974843597512,0.8057912217141648,1.4960916058264686,1.6584396944225424,1.7346010553881066,1.5983530800096075,1.676288573330051,1.7012454616872232,1.7288456438174857,1.5985682401971966,1.7647307968401356,1.85238409104449,Wake
117,0.9030900621118013,-2.2169981516583095e-16,0.0753785955926241,0.9,-0.004192564555495826,0.58,0.0028290223738141867,0.03513099235478225,43.0,0.13354037267080746,54.35856040511213,0.8335,-0.07069077709571413,0.865,-0.0408650929736083,0.94,0.0365306171229155,0.995,0.09211089205673048,0.07499999999999996,0.58,0.08122453125908086,0.08123288345919925,0.05495447706492804,0.05509591987506747,0.039999999999999925,0.038014601871459275,0.007681825268160122,0.02143839356317368,0.05761512601060131,0.16079196069802731,0.3007058109347752,0.8392080393019726,0.36600276221353667,0.19159964295834095,0.021211823680203187,0.1491024969074382,0.6093350655436085,0.17529664222480434,0.03662109375,0.146484375,0.3173828125,0.02231234881619782,0.0975887499046489,0.07846401351237059,0.3431823809430103,0.15017247212760906,0.6568176190569899,0.25094883445617744,0.5224926539512235,0.09311572821451403,0.2950417094698872,0.5048986654324741,0.42034889559928856,0.9584435640894656,0.6412748817463482,1.5200393729398813,1.6822856449755343,1.5982075749045466,1.573010043625308,1.5973165519017556,1.7321972080767118,1.955714149151934,1.7325705978377244,1.6020029339465822,1.916922612182061,S1
118,0.9050467289719627,3.9463067635430017e-16,0.07600728376004129,0.9,-0.004424040024379905,0.58,0.002866708492003507,0.03534965500999997,45.0,0.14018691588785046,54.49395828309622,0.833,-0.07278084329831042,0.865,-0.03965325642523326,0.945,0.038543636986997504,1.0,0.09465583132582604,0.07999999999999996,0.58,0.0821643302180789,0.08185398829247653,0.05572073252394678,0.05523818602915763,0.039999999999999925,0.03914605524757653,0.024497540272382608,0.05022230224361086,0.09536259140059114,0.1955024396246721,0.3924195129233722,0.8044975603753279,0.5122796445963459,0.24301184895260958,0.04900185818315951,0.17856654858724433,0.59028219313267,0.21753734502747563,0.03662109375,0.146484375,0.32958984375,0.0593744774693426,0.19248743186115258,0.11284874264668111,0.36584683498116993,0.19561024033861496,0.6341531650188301,0.36783346045463866,0.5769061090632682,0.1760414044050319,0.31177462820100454,0.49112472828647824,0.4554647685187153,0.9370040443384087,0.8086470156033395,1.5630335639093937,1.776536980341016,1.8116034624263275,1.6699545953438517,1.6787726058351646,1.7988266364511474,1.6407603835631415,1.9793580831228532,1.464072062162575,1.7469089030627034,S1
119,0.9056386292834897,1.4906732822848675e-16,0.07559232932722244,0.9,-0.003426141255973958,0.58,0.0028461528310159334,0.03535705691024395,50.0,0.1557632398753894,54.542495780082014,0.833,-0.07504997049205689,0.865,-0.03755508355948012,0.945,0.03740936904399114,1.0,0.09125991587817586,0.07999999999999996,0.58,0.0816690031152746,0.0807667801352917,0.05526780601896336,0.054362644500160026,0.039999999999999925,0.0372327705056017,0.028328326822917492,0.04724107927282128,0.11563809008734038,0.1928411873713014,0.48401643218381646,0.8071588126286987,0.6279828490940743,0.23891356242926923,0.046159162568403356,0.1763380138615992,0.5917558952018396,0.2142348362337807,0.03662109375,0.146484375,0.341796875,0.06933945270497817,0.18220957843289096,0.13861991482992073,0.3642641419601187,0.24192787690165587,0.6357358580398812,0.4498872444365548,0.5729803303580016,0.167385211585503,0.31061519313648256,0.492092769179295,0.4529721194575907,0.9234254321515241,0.9181190075925227,1.5677794477688793,1.7469613263281603,1.6725709519629366,1.6846337280456596,1.6121738922529751,1.423777454374631,1.879218774556641,1.7615456906315583,1.6471782404169475,1.264279410556927,Wake
120,0.9072812500000007,9.194034422677078e-17,0.07589455412870537,0.905,-0.004604354656783605,0.58,0.0028820100039583583,0.035540722815575757,51.0,0.159375,54.655188604498974,0.8325,-0.07605684564790666,0.865,-0.04065980594292906,0.95,0.041392468432308926,1.0,0.09409571748747558,0.08499999999999996,0.58,0.08203683385580864,0.08206134697173775,0.05540683593750008,0.055445642344834914,0.040000000000000036,0.03948469314885894,0.025498331577794513,0.03896697491872304,0.12308357498044525,0.1880983688888332,0.53127390673269,0.8119016311111668,0.6798558132909298,0.2316763037307884,0.03822692616314761,0.17235401960752633,0.5943769186809262,0.20837609011074526,0.03662109375,0.146484375,0.35400390625,0.0650893685284219,0.1558305432496456,0.15259497455002163,0.3653278303185935,0.2650982912954719,0.6346721696814065,0.48278263437391544,0.5756165903760696,0.14481917062059552,0.31139456853260056,0.4914422764047139,0.45464668162002464,0.8913134558840854,0.9138772687742633,1.5424397827455731,1.731827128505381,1.7494633247093472,1.7073421274154719,1.6362361055888246,1.631826907327579,1.7788560643921472,1.785567498980134,1.4687380303309654,1.2700345550040286,Wake
121,0.8988544891640874,-7.665007259795972e-17,0.08367205580318565,0.9,0.003389788409642991,0.7749999999999999,0.003686637578074957,0.05293812242264139,55.0,0.17027863777089783,54.149025974025996,0.794,-0.11108662320763552,0.86,-0.040811519687966785,0.94,0.04307334833246787,0.9959999999999999,0.09437484375901378,0.07999999999999996,0.7749999999999999,0.08884718189336369,0.08801377067545355,0.05915277631339316,0.05887293763138659,0.040000000000000036,0.04153199494900928,0.01521970204857502,0.02650376836400875,0.10241584973410991,0.17834816670475614,0.4718308701867779,0.8216518332952438,0.5894664219694629,0.217060510885114,0.02615862855049158,0.16411359903521494,0.5997436901798897,0.19643853412110285,0.03662109375,0.146484375,0.32958984375,0.04306199707442544,0.11791450064229592,0.13368022175031263,0.36604982732677444,0.23151656778669116,0.6339501726732255,0.4082587866114292,0.5774110381313164,0.11146489653329719,0.311923237296494,0.49100050189282385,0.45578491963149104,0.9270633330006657,0.9025124137398935,1.2953695063773119,1.7351891177396606,1.633391153456593,1.4001727642919681,1.567719458866808,1.6130029785985964,1.5343474610790304,1.6274564179367788,1.3862943611198906,1.7812881693607596,Wake
122,0.895,1.0692301744851507e-16,0.082747943915376,0.9,0.004901337108699222,0.7749999999999999,0.003916288446457218,0.05665234006826223,51.0,0.15692307692307692,53.91977091873643,0.79,-0.1048725604320695,0.86,-0.035094551937496665,0.94,0.044813636760876074,0.99,0.09514525370108207,0.07999999999999996,0.7749999999999999,0.0875686609686715,0.0875749719269168,0.05830769230769232,0.058318772909330734,0.039999999999999925,0.03999040777445695,0.03493676396211775,0.05848867923986792,0.13881772379227375,0.23239889442819242,0.45850750933256035,0.7676011055718076,0.6322619970869519,0.30275997877188043,0.05684211643862999,0.20896259065152203,0.5696233197391808,0.2644850745528504,0.03662109375,0.146484375,0.2685546875,0.08530103459344218,0.22348834628284656,0.16202048747548586,0.42449298513690875,0.21965952408755693,0.5755070148630913,0.46698104615648495,0.7375982814699353,0.20170607895358963,0.3538159505048864,0.45457713467312594,0.5525038617318608,0.9755111061049693,0.9139224235177499,1.3088088071949338,1.7804034534823356,1.669550894433797,1.4266098982983504,1.550597412411167,1.7812881693607594,1.682386912080268,1.6411866107486808,1.6094379124341005,1.4689860769650038,S1
123,0.8987770897832817,2.3201255158575254e-16,0.0857428618339713,0.9,0.0013229899129754141,0.7749999999999999,0.004022248702699112,0.05753644852948804,57.0,0.17647058823529413,54.17991801302145,0.79,-0.09875233480119712,0.86,-0.042406928446435566,0.94,0.04556976413753927,1.001,0.0999935196046384,0.07999999999999996,0.7749999999999999,0.0915054900678902,0.09139435834602483,0.06112423199685611,0.06131816546452183,0.040000000000000036,0.04403608125172276,0.02289270967287234,0.047219012651221796,0.1062289156860432,0.21911012655914613,0.3785908293172439,0.7808898734408538,0.5077124546761594,0.28059030346196695,0.04613809115082377,0.19812118814059,0.5771131682805309,0.24732114620287426,0.03662109375,0.146484375,0.2685546875,0.057684083361960764,0.17980279960613588,0.1312303059521299,0.4090483028967155,0.18958829914367342,0.5909516971032845,0.3785026884577641,0.6921856809986001,0.16534730553379015,0.3429145140157498,0.4643323888088425,0.5260209957058865,0.9642315552086649,0.8795069472698585,1.3250161506115494,1.6757354489768512,1.6407823001704516,1.407035845426707,1.49695992900741,1.4370666864933137,1.3145504562610493,1.3627638637096966,1.4859937213429786,1.4490952623589208,S1
124,0.9009287925696594,-1.85610041268602e-17,0.08792238534885179,0.9,-0.0030019261709259837,0.7749999999999999,0.004007595215691234,0.05751230557762603,62.0,0.19195046439628483,54.35700466200468,0.79,-0.08924899987963661,0.8612500000000001,-0.04927853343218805,0.945,0.042909013084002995,1.01,0.10375936288575943,0.08374999999999988,0.7749999999999999,0.09400188450667284,0.09136049564327198,0.06247745114014325,0.06180086367345777,0.040000000000000036,0.04596168419058444,0.009532477448073185,0.022787307637139917,0.0814684004483643,0.19474953010225385,0.3368555893737886,0.8052504698977462,0.4278564672702261,0.24184963235971027,0.022531554929992998,0.17793656517390122,0.5906993466442294,0.21660190722831535,0.03662109375,0.146484375,0.2685546875,0.029549426304346857,0.1077954245685583,0.10848274252352187,0.3957418045359615,0.16564230891178564,0.6042581954640384,0.3036744777396544,0.6549216998737646,0.10237193641205482,0.3334260334633216,0.47266146623075656,0.5037536964552907,0.9946795437254542,0.898120564123034,1.36770031603298,1.7806482438029843,1.6234896658897506,1.7935694244732945,1.4361080668321098,1.3692581739673229,1.5308755899309983,1.513556140730818,1.6863989535702286,1.5404450409471488,Wake
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
143,0.9393203883495146,-8.766809644289261e-17,0.07758650977167354,0.935,-0.00030706374740196996,0.42999999999999994,0.0030690835615718066,0.0323770440449799,73.0,0.23624595469255663,56.52206896551723,0.837,-0.10100838685273399,0.895,-0.045047903083449664,0.9862500000000001,0.04860670765188449,1.0330000000000001,0.09173694485908689,0.09125000000000005,0.42999999999999994,0.08672992056487798,0.08657804017340498,0.05999340182863605,0.059945534647020585,0.04500000000000004,0.04679166276880031,0.005369463879302342,0.019541205630170484,0.021522271234676652,0.07832646559860362,0.25325421804253573,0.9216735344013964,0.2801459531565147,0.08498287373465126,0.019352727704740502,0.07541027042237433,0.653196438889404,0.08156420229148678,0.03662109375,0.146484375,0.390625,0.012717448472859131,0.058943000372512065,0.030263063735887608,0.14026365279675848,0.1854953535907927,0.8597363472032415,0.22847586579953943,0.16314728725037864,0.05727124115985738,0.13125951004972813,0.6204347288623355,0.15112950975718514,0.8896471930652639,0.6497434943718242,1.6194488185503688,1.8826521929256572,1.8584104192699253,1.6759276537029333,1.8505999692509885,1.977162692559418,1.8421903228549468,2.1484344131667874,1.410986973710262,1.8028093054146401,Wake
144,0.9478104575163394,2.0680624968507818e-16,0.07358463414385556,0.945,-0.000927064868417038,0.42499999999999993,0.003198360235608448,0.03330090995707083,75.0,0.24509803921568626,56.986426332288374,0.86,-0.08899708330672096,0.9,-0.04596243374443432,0.995,0.0491613573216263,1.0445,0.09438172332352983,0.09499999999999997,0.42499999999999993,0.08255330547520186,0.08253989116366099,0.05765111709171682,0.057597471563637176,0.04500000000000004,0.04648314481450189,0.014774368045442481,0.056206617247113,0.025087495583087885,0.09544118960555024,0.237770665413985,0.9045588103944499,0.27763252904251534,0.10551131502873907,0.05468382641698245,0.09115719500264625,0.6442503861627988,0.10030795647667876,0.01220703125,0.048828125,0.390625,0.009997881586316265,0.04170982856973701,0.024153741880094667,0.10076618976116739,0.21554711350942685,0.8992338102388326,0.24969873697583778,0.11205783035938598,0.040863429088779095,0.09600647348212456,0.6414505470730797,0.10621220019501242,0.9089548730286313,0.44033681469612057,1.6137283695129596,1.8328394949715197,1.8560715154467553,1.6410749973772831,1.8003432129194465,1.8519279906945079,1.4711332410569202,1.6341305250244718,1.4916548767777171,1.6389967146756446,Wake
145,0.9477450980392157,-1.6072836598331514e-16,0.07367950351479768,0.945,0.0009749161585922983,0.45499999999999996,0.003166736209555253,0.032657372682275886,73.0,0.238562091503268,56.98620167189134,0.86,-0.08867950542207607,0.9,-0.04898875692745208,0.99,0.04375833048016009,1.0445,0.09733701366486666,0.08999999999999997,0.45499999999999996,0.08232936890603976,0.08173800089299747,0.05757336921696783,0.05704804398585907,0.04500000000000004,0.04637628432053115,0.010617774640541736,0.040995349544402135,0.02600143674082074,0.10039184517785364,0.23299805365361062,0.8996081548221465,0.2696172650349731,0.11159508130259359,0.040177322326409824,0.09566633926097295,0.6416476305990428,0.1057959939957036,0.01220703125,0.048828125,0.390625,0.007124934089401975,0.03020403608328646,0.023397970165763043,0.09918872600008632,0.21249547366920143,0.9008112739999137,0.24301837792436645,0.11011044029195378,0.029756875908404565,0.09457238588320926,0.6422807813554225,0.10445950613338494,0.8644603035806152,0.6065917189672794,1.9592595289735617,1.9987010459659844,2.0238373492760307,1.607213217411989,1.9163221918698172,1.9859154836690125,1.7100814382137877,1.6094379124341003,1.7165360479904677,1.7443572303334711,S1
146,0.950475409836066,1.4451099697579907e-16,0.07586141419108672,0.945,-0.00045499416332517306,0.45499999999999996,0.0032156182657499858,0.03295925234956145,78.0,0.25573770491803277,57.18786311389764,0.86,-0.08997999670100987,0.9,-0.04963143778866144,1.0,0.0434150478353551,1.055,0.09889130462366158,0.09999999999999998,0.45499999999999996,0.0851917601380569,0.08282884786036591,0.06006320881483477,0.05825888318580089,0.04999999999999993,0.04723698167791712,0.009927493520023246,0.032752601517680245,0.04678435925630609,0.15435008573827813,0.25632113649078037,0.8456499142617219,0.3130329892671097,0.1825224400017003,0.03222766631134649,0.14353748927026827,0.6128314725169648,0.16764981794951872,0.03662109375,0.146484375,0.390625,0.02519818576398803,0.12269841780467176,0.05856440308163007,0.2851697207526971,0.14680243224384226,0.7148302792473029,0.23056502108946036,0.39893346579131084,0.11573508920456774,0.2508907880323665,0.5393141131827723,0.33571013614734,0.9605702278037338,0.6207846488085252,1.9382785564211038,2.1206716161894312,1.8954792954284212,1.7194813237514093,1.6148287610689767,1.690095815451555,1.7619065060783736,1.4966424182887559,1.8430527636156055,1.599387576580599,Wake
147,0.957706270627063,-2.630825517098556e-16,0.07614427004845005,0.96,-0.0027544081089883043,0.45499999999999996,0.0033898374890005095,0.03512574572596287,88.0,0.29042904290429045,57.657460815047045,0.87,-0.0888866807123378,0.91,-0.0511156469319817,1.005,0.04663707376968054,1.06,0.09906057727592187,0.09499999999999986,0.45499999999999996,0.0854402989967949,0.08344430392386919,0.060006208541646254,0.058833470138561585,0.04999999999999993,0.048455420524624704,0.019177713341378577,0.054422635070031346,0.08614512162393288,0.2444631658502908,0.2662397512639857,0.7555368341497092,0.37156258622929716,0.32356220742753433,0.05299335178723483,0.2187042448385106,0.5627746985479021,0.28032674379241357,0.03662109375,0.146484375,0.244140625,0.048422860403686416,0.2120039266883402,0.10171942833159292,0.4453458149107848,0.1266860600010417,0.5546541850892152,0.27682834873632106,0.8029251863287603,0.19227512748373932,0.36834861120970425,0.4412531318889438,0.5894104493662486,0.8620498092412572,0.6909357857731891,1.6792613567743004,1.8925157621249706,1.730471145256773,1.8217917563269301,1.6562139772318312,1.7139817681853708,1.7635885922613586,1.374318170073175,1.4966424182887559,1.6529230243738393,S2
148,0.9663500000000005,4.007905118896815e-16,0.07534487596677136,0.965,-0.0036434915943506785,0.45499999999999996,0.003471742670483232,0.035763280828486066,89.0,0.2966666666666667,58.11644723093001,0.8775,-0.08576135957066144,0.9175,-0.0538622140245999,1.015,0.04848659040656039,1.065,0.09786706518961369,0.09749999999999992,0.45499999999999996,0.08471270903010775,0.08364181241196274,0.05955900000000008,0.059320161246236035,0.04999999999999993,0.05144878720874668,0.02446322234789445,0.07960235908262152,0.10126635740084713,0.32951672638110713,0.20605144862677807,0.6704832736188928,0.33178102837551965,0.49146151641123065,0.07659278730439883,0.284815512577877,0.5131129699653196,0.39975652270296885,0.03662109375,0.146484375,0.18310546875,0.06106732231104465,0.26559086694800604,0.11244609551532359,0.4890447929044329,0.11748395822782573,0.5109552070955671,0.29099737605419396,0.9571187182616653,0.23553910162405586,0.39813483579099507,0.4127420383082208,0.6714733499677892,0.8372691690270562,0.5990948329226056,1.6957525293298474,2.0091250432623764,2.001240794372361,1.7047480922384253,1.7578579175523736,1.5982646118359751,1.510592077797468,1.6802069833223077,1.3099213823353166,1.6302719993369423,S2
149,0.9659000000000001,1.883678398447349e-16,0.07807373669297514,0.965,-0.009557423971377266,0.515,0.003639496784769017,0.03922650312330796,84.0,0.28,58.07888192267504,0.875,-0.0890350626118066,0.9125000000000001,-0.05548050089445422,1.015,0.04706064400715576,1.07,0.10180483005366753,0.10249999999999981,0.515,0.08736878483835694,0.08472780099835789,0.061578666666666684,0.06019554323196186,0.04999999999999993,0.04995796064400715,0.007447982276316196,0.03867769978330393,0.07252689285170077,0.37663534684475447,0.1200383920035087,0.6233646531552455,0.20001326713152567,0.6041974708356709,0.03794846166841408,0.3196423675700705,0.484500941765063,0.47262361336028524,0.03662109375,0.146484375,0.15869140625,0.025231423259491112,0.14575243887272227,0.08553209592466447,0.494086736792624,0.08757940364704665,0.5059132632073761,0.19834292283120225,0.9766234110175832,0.13606157303037944,0.40151514178083514,0.4093995335672862,0.681390040974387,0.7485985231488292,0.6575504950657332,1.661975826213527,1.8136274558646357,1.9398384849867636,1.6501806958964504,1.7710792639905164,1.613511237821736,1.2507488691236666,1.3105825393841943,1.490919312198763,1.0986122886681098,Wake
150,0.9571617161716167,-1.846707605317092e-16,0.07557854289009136,0.945,-0.005084826908100637,0.515,0.0034229506829008163,0.03712908870952554,74.0,0.24422442244224424,57.545924764890245,0.875,-0.09109092530026805,0.905,-0.051931282619373964,1.005,0.049300293222072106,1.06,0.10109087899901859,0.09999999999999987,0.515,0.08426638690359801,0.08322161474884629,0.05992996329335905,0.05932577900686654,0.04999999999999993,0.04890946107071481,0.048681738447855866,0.188493128742179,0.13657428902802227,0.5288084580669776,0.12169368483771362,0.47119154193302243,0.30694971231359175,1.1222791816202533,0.17268622634761593,0.4244886464161794,0.3860726451975265,0.7524905968631174,0.01220703125,0.048828125,0.15869140625,0.03250505602861198,0.1335244508730591,0.12280860346382645,0.5044738678672233,0.12063037580982247,0.4955261321327769,0.27594403530226086,1.0180570411008087,0.12533176186032657,0.4084432476232052,0.4024780727785812,0.7021351876869463,0.7659827374477546,0.6540653437027426,1.6145981628852883,1.7802933321404109,1.7436402208838566,1.7438116468183829,1.6721365066496643,1.6056571895941942,1.717651497074333,1.3862943611198906,1.6766901394432678,1.3862943611198906,Wake
151,0.9678499999999999,6.091423661776692e-16,0.0690435917267376,0.96,-0.007757307303413896,0.42500000000000004,0.0035143722954079862,0.037998081984132494,77.0,0.25666666666666665,58.15903343782654,0.885,-0.08213494205491101,0.915,-0.053185459282880265,1.01,0.042211795131057606,1.06,0.09203082367581927,0.09499999999999997,0.42500000000000004,0.07710713489409955,0.0770894964634994,0.05558299999999998,0.055551719893184026,0.04999999999999993,0.048949482772030706,0.03181704699141138,0.12534075801648079,0.09795220531905524,0.3858750206262222,0.15589217455319523,0.6141249793737777,0.28566142686366186,0.62833304878707,0.11808588580729619,0.32633172399355503,0.47879300140610054,0.48755682207968354,0.03662109375,0.1220703125,0.15869140625,0.05307598732010668,0.27134281794418,0.09813762400691536,0.5017135015083372,0.09746728539232784,0.4982864984916628,0.2486808967193499,1.006877575505353,0.2400736788474021,0.40660679047964754,0.404322120808088,0.696580069202009,0.6461286109849035,0.815192414191071,1.588378926131399,1.7934472333417746,1.7905850709721134,1.8582492104968877,1.6970141016386888,1.7047480922384253,1.5091151908062312,1.492904096178149,1.3930283933012346,1.4494732627414222,S2
152,0.9693478260869562,2.3949627119840335e-16,0.06882152352980092,0.965,-0.005509106417364129,0.42500000000000004,0.003547854400007939,0.038415310857605245,76.0,0.25418060200668896,58.215517241379295,0.885,-0.0832010424008437,0.915,-0.053750443312158835,1.01,0.04273964894166252,1.06,0.09176415882920727,0.09499999999999997,0.42500000000000004,0.07699602702521398,0.07664268031956362,0.055227570161407585,0.05502457713151114,0.04999999999999993,0.04841411416129826,0.02477423207705577,0.08176591155965439,0.08936915747356818,0.2949577045785479,0.21362057999155015,0.7050422954214519,0.3277639695421741,0.4183546242459561,0.07859480910610939,0.25847803406102754,0.5335899171265979,0.3494974844638011,0.03662109375,0.146484375,0.20751953125,0.059735954709382075,0.2964854098782971,0.09709026179267696,0.4818847577281948,0.10438998890128744,0.5181152422718054,0.26121620540334645,0.9300725367878601,0.25965707246492126,0.39331476253331965,0.41746959326697763,0.6575575860384465,0.6633947364624191,0.8500387826734304,1.9075110161207773,1.9365751921192615,1.768979440896235,1.9757631122049943,1.87770189902878,1.9848255653049869,1.6335354640131607,1.7429693050586228,1.5081841787289274,1.7730673362159024,Wake
153,0.9714214046822742,3.234127941299369e-16,0.07270587300784113,0.965,-0.006632026217144094,0.43999999999999995,0.0035726043223494666,0.038427735371972756,75.0,0.2508361204013378,58.307304075235095,0.885,-0.086951886152948,0.915,-0.05788096114565297,1.015,0.045124174541537,1.07,0.09484856905568945,0.09999999999999987,0.43999999999999995,0.08170680792800004,0.08151938652525588,0.05859252133645036,0.0585620773726763,0.04999999999999993,0.051857251240151725,0.006237132192424295,0.02045179210681766,0.06443552922506365,0.21128653479629947,0.24053198461667594,0.7887134652037006,0.31120464603416387,0.26788757149179726,0.020245462668177755,0.19168304665447003,0.581496626916106,0.23735218606803782,0.03662109375,0.146484375,0.2685546875,0.021286886831231023,0.10849331365278932,0.08314887315771877,0.4237865709015321,0.11305572337027887,0.576213429098468,0.21749148335922866,0.7354680566271774,0.10300171816861207,0.35331992177177746,0.45502540682147563,0.5512771502887048,0.6244676042502826,0.6531635566738544,1.9725487941363773,2.0807162391118363,1.8635033740868963,1.8964704233170857,1.7306050460747244,1.7083778602890038,1.76537271405486,1.464072062162575,1.6094379124341005,1.6468254445057207,Wake
